name,latitude,longitude,rating,user_ratings_total,price_level,cuisine,source,place_id
Empanadas RD University Ave,40.85445860000001,-73.9121115,4.1,566,1.0,restaurant,google,ChIJY5_3sHL0wokR8FdS_D_4_6A
Taller Cocina,40.8613955,-73.9198199,4.3,719,2.0,restaurant,google,ChIJrYzJbwn0wokR6-C5xjtZXA8
Patacon Pisao Truck,40.86128509999999,-73.9202105,4.7,697,1.0,restaurant,google,ChIJLxQhFgn0wokR5DjeAD5Fdao
Salsa Con Fuego,40.8623156,-73.91144609999999,4.2,5919,2.0,restaurant,google,ChIJE84sQXX0wokRdqR8t1t6MDc
Ming Wong,40.8539561,-73.908729,4.4,216,1.0,restaurant,google,ChIJaexjZXL0wokRCFekTGE__Mk
Accra,40.8539619,-73.9085633,4.2,812,2.0,restaurant,google,ChIJV77dbnL0wokRewtTsKlO55M
Ming Ling,40.8541793,-73.9100155,3.6,7,,restaurant,google,ChIJYVr1i3L0wokRdCIT8Wpg5DY
Good Taste of Bronx,40.8542691,-73.9151207,4.2,68,,restaurant,google,ChIJ-Zalfw30wokRtAsfJt56T4c
McDonald's,40.8543288,-73.9072612,3.5,1827,1.0,restaurant,google,ChIJjfXU6Xb0wokRDoj2kWe1QKI
Don Pancholo Lechonera Restaurant,40.85366469999999,-73.907856,3.7,126,1.0,restaurant,google,ChIJJc0ujG30wokRXA-HK2vw9Qs
Montero068 Restaurant,40.8544255,-73.9161585,,0,,restaurant,google,ChIJuzP48gn1wokRbaeEmI_480g
Cuchara Restaurant,40.8544255,-73.9161585,4.4,76,,restaurant,google,ChIJU0CBhg30wokRLS4QTwZM2tA
Burnside Restaurant & Lounge,40.8543159,-73.9159879,,0,,restaurant,google,ChIJJXvg3VH1wokRZSaRSNPvY8k
Pizzeria La Grande,40.85413990000001,-73.9149085,4.2,37,1.0,restaurant,google,ChIJ0fLSBDz1wokRyLMGd2D7Ncc
El Sazón Ideal,40.8538179,-73.9146428,4.2,87,,restaurant,google,ChIJF0hZnRL0wokRfT6YrdgrMG8
Kennedy Fried Chicken,40.8537322,-73.9141154,3.9,65,1.0,restaurant,google,ChIJLwKHqxL0wokR-JgYldmN6Fw
Andrews Deli and Grocery,40.8536314,-73.9141762,4.9,466,2.0,restaurant,google,ChIJU5yenxL0wokRhqnapG0Rhiw
Richie Rich Caribbean Taste,40.8529207,-73.9198541,4.9,7,,restaurant,google,ChIJ_2NlvRH0wokRBy5FItRmH9o
DJ & C Reyna Restaurant,40.85445860000001,-73.9121115,4.3,116,2.0,restaurant,google,ChIJG7ZVsHL0wokRJTkvRGsymnw
Michely Deli,40.851096,-73.915688,3.9,152,1.0,restaurant,google,ChIJCWBZqBP0wokR7DCY-908OHM
Campesino Dominicano,40.854627,-73.911768,4.1,1060,2.0,restaurant,google,ChIJdz1O4K31wokR_44WCoBjDAo
Sweets by TEE,40.8506456,-73.9180678,4.9,75,,restaurant,google,ChIJS0qt4T4bxYkRHbQXo0UmD7g
Farmer's Fridge,40.85795,-73.91345,,0,,restaurant,google,ChIJO8qxwJT1wokRrXXAufjmnr4
Krazy Grill,40.850446,-73.9159157,4.6,64,1.0,restaurant,google,ChIJd0ac9hn1wokROyzH8ZF5aAs
La Mama de Burnside,40.8547458,-73.91091569999999,5.0,5,,restaurant,google,ChIJ-YRYauH1wokRBhpriGf2Qk0
Casa Clema Restaurant & Bar,40.8499262,-73.91667489999999,3.7,95,,restaurant,google,ChIJ0Tx_khP0wokRdm085Zwi688
Spa lussy,40.8507804,-73.91334330000001,,0,,restaurant,google,ChIJn3_INYr1wokRdUMsPh99oFE
Shopland Deli & Grill,40.8520671,-73.91117419999999,4.5,42,,restaurant,google,ChIJiemqP230wokRHLWMIv8kEWE
New Xing Wang,40.854154,-73.9100273,3.6,65,,restaurant,google,ChIJa7-Ai3L0wokRqBvJ7UdrErE
SABOR Casero,40.8493217,-73.91655829999999,,0,,restaurant,google,ChIJj6EoZY31wokRlzJSxnVLLUA
Five star BirriaTacos,40.84918759999999,-73.9165154,4.0,38,,restaurant,google,ChIJ0_aAcZr1wokR2ytx9zWko7g
Bronx Munchies,40.853697,-73.9089817,4.1,16,1.0,restaurant,google,ChIJrzuj-jL1wokR_ZoXIm0NA0o
"Доминикански ресторант ""Мелао""",40.8520662,-73.90966110000001,3.4,206,2.0,restaurant,google,ChIJpxfjEqD1wokRe10WlbVqecU
Papaye,40.85740699999999,-73.8995036,4.0,649,2.0,restaurant,google,ChIJrc7R7Hn0wokR_Ty3B2dZNXY
Caridad Restaurant,40.856087,-73.900317,4.1,578,1.0,restaurant,google,ChIJ1ckQCXr0wokR3Mj0nsW-x50
McDonald's,40.8624921,-73.9028908,3.6,1502,1.0,restaurant,google,ChIJRTVyMIjzwokR8dAMZxObVGw
El Valle Renacer,40.8624363,-73.90099790000001,3.4,371,2.0,restaurant,google,ChIJi093D4jzwokRMVpycdvoXas
Dunkin',40.859065,-73.8985233,3.9,520,1.0,restaurant,google,ChIJsfYdTXj0wokRqd1nNP5lxl8
Popeyes Louisiana Kitchen,40.85610250000001,-73.90126529999999,3.9,657,1.0,restaurant,google,ChIJy5jVonD0wokRdRCafG5dPi0
Kennedy Fried Chicken,40.85852869999999,-73.90352720000001,3.5,95,1.0,restaurant,google,ChIJ4UqJ0Xb0wokR6miLNrEE-7A
Peking,40.8586182,-73.9028678,3.8,28,,restaurant,google,ChIJ-cdYInf0wokRtoYeB4VMa24
Dunkin',40.8601375,-73.9025003,3.9,109,1.0,restaurant,google,ChIJJ0qhpHf0wokRRjZLtE_p7aY
Kennedy Fried Chicken,40.8593274,-73.8992358,3.7,237,1.0,restaurant,google,ChIJNT6rS3j0wokRCFBtCauPjg8
Taco's El Paisanito,40.8623063,-73.9094131,4.3,219,1.0,restaurant,google,ChIJtZSRgnX0wokRC2xdcVC6-qY
Running Cool Restaurant,40.85819430000001,-73.9042194,4.0,269,1.0,restaurant,google,ChIJ4bne23b0wokRkLd37o06-9k
Subway,40.8622036,-73.9011211,2.3,75,1.0,restaurant,google,ChIJ8WGsN4HzwokRZh1xEWmiqj4
Bryan's Bakery,40.862969,-73.904534,4.5,222,1.0,restaurant,google,ChIJK1UK3InzwokRTcTczxoWGR0
Yang's Good Taste,40.8573105,-73.8993359,4.1,166,1.0,restaurant,google,ChIJk_3A5nn0wokRzwr0RmkO1yg
La Estrella,40.85429999999999,-73.901647,3.9,726,2.0,restaurant,google,ChIJJyeJM2X0wokRx0MFyAEqhXs
MC Bakery and Coffeeshop II,40.8620366,-73.9013149,4.0,148,1.0,restaurant,google,ChIJNwdSG4jzwokRmtBmWdZcQHg
Elsa La Reina Del Chicharron,40.8587508,-73.9034132,4.3,919,1.0,restaurant,google,ChIJ1TAoHnf0wokRmsyvuGuSayo
Liberato,40.8585477,-73.9040565,4.0,925,2.0,restaurant,google,ChIJ6wDC3Xb0wokRh69NayJaNQM
188 Bakery Cuchifritos,40.8615317,-73.8984583,4.3,1089,1.0,restaurant,google,ChIJpxMVh4fzwokREgfgMcNN-x8
Familys Cafe,40.8607228,-73.9021873,4.3,353,1.0,restaurant,google,ChIJnWq7v3f0wokRxXVnT3BsKMw
Subway,40.8538973,-73.906965,3.3,130,1.0,restaurant,google,ChIJMyLDHnL0wokR0NJxljdFa5c
Diego's Pizza,40.8528165,-73.90867209999999,4.3,243,1.0,restaurant,google,ChIJuaUyiW30wokRTPASlhskl3w
El Jobo,40.8551927,-73.9046434,4.4,461,1.0,restaurant,google,ChIJcyP0CHH0wokReMDx0ZA2vjU
Kennedy Fried Chicken & Pizza,40.854491,-73.902383,3.4,56,1.0,restaurant,google,ChIJx2JVW3D0wokRxTtsiVw5eYE
Morena Restaurant,40.8559348,-73.905684,4.8,6,,restaurant,google,ChIJKyMDb3H0wokRvPi9rBQ8DG0
EQUIS Pica Pollo (Morris ave),40.853374,-73.905266,4.2,274,1.0,restaurant,google,ChIJz8uInCr1wokRp7CD3Fvrnok
El Caridad Burnside Restaurant,40.8531787,-73.9059698,3.8,177,2.0,restaurant,google,ChIJs00yO771wokRp5fGjT8d15A
Oli 99¢ Fresh Pizza,40.8535952,-73.9072084,4.4,44,1.0,restaurant,google,ChIJAQDsGnL0wokRXzEKmX3-JeY
Comida Con La Chula,40.8535201,-73.9039846,5.0,2,,restaurant,google,ChIJb9CJPaT1wokRBn7zqhPQ_4M
Taco Bell Cantina,40.85349739999999,-73.9073143,3.7,617,1.0,restaurant,google,ChIJFQLfSnv1wokRxeJ-OQuCz_0
Mario's of Arthur Avenue,40.85415649999999,-73.8884583,4.4,1008,2.0,restaurant,google,ChIJSVkYXIf0wokReeN2qJg8Nwc
Zero Otto Nove,40.85477259999999,-73.8884726,4.5,1497,2.0,restaurant,google,ChIJ4aiyUYf0wokRl3irR6IrNfM
Roberto's,40.853763,-73.8884344,4.6,530,3.0,restaurant,google,ChIJpb3wZof0wokREXE6p8y04O8
Emilia's,40.8541479,-73.8889526,4.6,657,2.0,restaurant,google,ChIJJ1pvX4f0wokRLOiByaI26OE
Ann & Tony’s Restaurant,40.85586,-73.887596,4.3,412,2.0,restaurant,google,ChIJf5gfuYD0wokRpIa9duwFG5k
Dominick's,40.85429189999999,-73.88888240000001,4.5,952,2.0,restaurant,google,ChIJn1_QWIf0wokROm8gWiL2oOU
Estrella Azteca,40.8539422,-73.88879279999999,4.0,597,2.0,restaurant,google,ChIJHyXbX4f0wokRMbqcIkDCdvU
Tra Di Noi,40.855011,-73.886821,4.4,524,2.0,restaurant,google,ChIJYYDOMof0wokRvCMy2r_-3S0
Howl At The Moon Grill & Bar,40.8576622,-73.8862712,4.2,332,1.0,restaurant,google,ChIJ_6qUU4D0wokRwtRcwGWm7i0
The Bronx Beer Hall,40.854064,-73.88821589999999,4.5,538,2.0,restaurant,google,ChIJl0vNXIf0wokRAa4bYitALWU
White Castle.,40.8588583,-73.8864479,4.1,3262,1.0,restaurant,google,ChIJk1_WNoD0wokRS4gNe8JTosU
Subway,40.8606473,-73.8900389,2.9,171,1.0,restaurant,google,ChIJ8WGsN4HzwokRhWl2TVKVl2Y
Little Caesars Pizza,40.862154,-73.891741,3.9,391,1.0,restaurant,google,ChIJCw8XbY_zwokRWvjzY5M3W5I
Arthur Avenue Market Pasticceria,40.8542899,-73.8884843,4.7,101,2.0,restaurant,google,ChIJ7c01Q4f0wokR9JFY2Wry918
JJ,40.85452249999999,-73.8911918,3.9,109,,restaurant,google,ChIJs8mgyH30wokRbVHjG1ZNQVw
Lucky Coming,40.8574654,-73.8916613,3.8,53,2.0,restaurant,google,ChIJS62dUH70wokRvUm5VZrKtqM
Tacos la Morena Restaurant,40.8538181,-73.8882191,4.0,220,1.0,restaurant,google,ChIJN5DwZ4f0wokR2JXc81aMq8g
Teuta Qebaptore,40.8547203,-73.8879165,4.6,163,,restaurant,google,ChIJM9uITof0wokRL0rsO9MppkA
Monte Pizza Pasta Corp,40.8601368,-73.8939997,4.4,271,1.0,restaurant,google,ChIJpToTRX_0wokRgMoF1q0L-G4
Rancho Estrella Mexican Restaurant,40.8551323,-73.8870694,4.3,607,1.0,restaurant,google,ChIJIUOl0YD0wokR89poQEl8_gM
China Wok,40.8602599,-73.893147,4.0,82,1.0,restaurant,google,ChIJ_1JVZn_0wokREAV-D_g6LLo
Fresh & Healthy 187 inc,40.8553074,-73.8866334,4.3,387,2.0,restaurant,google,ChIJIUOl0YD0wokRD-svJheCuHA
Applebee's Grill + Bar,40.8600696,-73.8907132,3.7,2840,2.0,restaurant,google,ChIJKT_Bi3_0wokRaYRlRY8_XBk
Chipotle Mexican Grill,40.8603549,-73.8905947,3.8,1269,1.0,restaurant,google,ChIJ3z63iX_0wokRFL6B4aME5K8
Michaelangelo's Restaurant of Arthur Ave,40.8573164,-73.88623199999999,4.3,767,2.0,restaurant,google,ChIJCdXhVYD0wokRdg-4W4T1QCs
Starbucks,40.86063,-73.89027000000002,4.1,1060,2.0,restaurant,google,ChIJA-sMEoDzwokRejg56Nt4KEY
Simon's Deli & Bagels,40.85736989999999,-73.8861834,4.2,149,1.0,restaurant,google,ChIJFeYAVYD0wokRt7k1g3HhgB4
Parrilla Latina,40.8612232,-73.8922036,4.0,687,1.0,restaurant,google,ChIJu-kkhoDzwokRNQqGYF1EN6o
Clinton Hall,40.85739,-73.8856943,4.4,493,2.0,restaurant,google,ChIJBbjPq4H0wokRYUVlZKLFPHI
2 Bros Pizza,40.8613808,-73.8972239,3.9,212,1.0,restaurant,google,ChIJ0_nkPYfzwokRR3njcoAF8fI
Kennedy's Chicken & Burgers,40.8574092,-73.8907643,4.0,86,1.0,restaurant,google,ChIJ97DpTn70wokRqiBwJmJJui0
Enzo's of Arthur Avenue,40.85444409999999,-73.888881,4.4,1857,2.0,restaurant,google,ChIJK-WbWIf0wokRWPsJsVTeOfQ
Casa Della Mozzarella,40.8553207,-73.8874113,4.8,1131,2.0,restaurant,google,ChIJ-c74yYD0wokRqbdBsNyGRO0
Arthur Ave Crust & Kitchen,40.8575816,-73.8860807,4.5,447,1.0,restaurant,google,ChIJVTVTU4D0wokR_gVPmXeGUeg
Lee's Restaurant,40.8549843,-73.8866604,4.3,125,1.0,restaurant,google,ChIJe9OgMof0wokRiH-GWsXczLE
Popeyes Louisiana Kitchen,40.8625793,-73.8961669,3.9,712,1.0,restaurant,google,ChIJ-RWEQIfzwokR9fXcC6Q8xRM
Tino's Delicatessen,40.8557948,-73.8871023,4.5,458,2.0,restaurant,google,ChIJGcIwxID0wokRGUI5xZYQt_M
Dunkin',40.85870269999999,-73.8847396,3.8,192,1.0,restaurant,google,ChIJ-TsHx4H0wokRYXcCc6X9Qh4
The Pine Tree Café,40.8625861,-73.8804921,4.0,381,2.0,restaurant,google,ChIJXdirX3zzwokR95Gr3RnpyRI
McDonald's,40.85648870000001,-73.8811833,3.8,2928,1.0,restaurant,google,ChIJX2vjUYL0wokR6N3Uwx0b4gs
Pugsley Pizza,40.8587496,-73.8848173,4.6,668,1.0,restaurant,google,ChIJ_9Abw4H0wokR54WowS3eOzI
Mezza Luna Pizza,40.8553028,-73.88759139999999,4.4,1462,2.0,restaurant,google,ChIJSQbEt4D0wokR6799Mvi3vCM
Joe's Italian Deli,40.85447629999999,-73.8850952,4.8,583,2.0,restaurant,google,ChIJQ6ZUzIb0wokREop0X2Qb4hw
Pete's Café,40.858669,-73.8859689,4.1,430,1.0,restaurant,google,ChIJ_cWsyoH0wokRJAMZ80e-Mys
Bronx Little Italy,40.8552881,-73.88764739999999,4.6,922,,restaurant,google,ChIJ7c01Q4f0wokRbfvyxJSi1Ac
Sake II,40.8540727,-73.88471799999999,4.0,408,1.0,restaurant,google,ChIJraK8yYb0wokRAO0xalLMlaA
Great Wall,40.8535905,-73.88310779999999,4.1,155,2.0,restaurant,google,ChIJLbuQp4b0wokRQNddVw2FKDo
Moise's Restaurant,40.85534690000001,-73.8880276,4.4,611,2.0,restaurant,google,ChIJT0vls4D0wokRxULTGO2eD9Y
M & G,40.8551524,-73.887753,4.4,342,1.0,restaurant,google,ChIJ0WLss4D0wokR4STbEa-63Vk
Brasas Restaurant,40.8539561,-73.883025,4.1,43,2.0,restaurant,google,ChIJy4pyqbf1wokRhx1ib2OXXnM
Angels Cafe',40.8539561,-73.883025,4.3,198,,restaurant,google,ChIJEy_ZW8L1wokROzcKAN-DspE
Majestic Dominican Restaurant,40.8541232,-73.8839199,3.6,354,2.0,restaurant,google,ChIJeeKTsYb0wokRhTb_J_6i8Fs
Bronx Zoo Deli,40.8535937,-73.8831352,,0,,restaurant,google,ChIJb3LLdgD1wokRZs9q4rW5X9k
Mario's Pizza & Italian Homemade Cuisine E 187th St,40.8543232,-73.8845522,4.4,395,2.0,restaurant,google,ChIJtTHxtYb0wokRv9_z5SCyuhM
Subway,40.8557828,-73.867925,3.7,136,1.0,restaurant,google,ChIJLwbIBJ_0wokRKxJATxAsudc
Popeyes Louisiana Kitchen,40.8556558,-73.8673187,3.2,329,1.0,restaurant,google,ChIJez_JOGDzwokRIJY7po6YCqs
Starbucks,40.85607999999999,-73.86743,4.1,812,2.0,restaurant,google,ChIJkW2Qxp_0wokRh5wioK7G_js
Top Choice,40.8543465,-73.866033,4.2,99,1.0,restaurant,google,ChIJkZNNeJ_0wokRT864JPWhuCg
Side By Side Pizza & Burek,40.8597231,-73.8648884,4.2,175,1.0,restaurant,google,ChIJs9iSL17zwokRXZQ3VveVk84
Azul Tequila,40.85456239999999,-73.8643926,4.2,175,1.0,restaurant,google,ChIJ6Wc4MaD0wokRy3--W255y5Y
Peking Kitchen,40.8543884,-73.86657079999999,3.8,209,1.0,restaurant,google,ChIJNV5rd5_0wokRaeH-r0HSBj4
McDonald's,40.8555186,-73.8673456,3.8,1005,1.0,restaurant,google,ChIJOTSCuZ_0wokRPDAClBl5hww
Boe Lee,40.85455890000001,-73.86603939999999,3.8,118,1.0,restaurant,google,ChIJ3TsQg5_0wokRtuRJtQn49I4
China Kitchen,40.8597107,-73.86572629999999,4.2,101,1.0,restaurant,google,ChIJk1GSg2DzwokRgJ3HXvdcYx4
Dunkin',40.85795139999999,-73.8673786,3.9,542,1.0,restaurant,google,ChIJgRQ_2J_0wokRIUpch7-gwwU
Panda,40.85454449999999,-73.8640658,4.2,142,1.0,restaurant,google,ChIJ6YZPNqD0wokRXjZBYvA8kFg
Lydig Coffee House,40.8545668,-73.86654709999999,4.1,426,1.0,restaurant,google,ChIJt3h5np_0wokRDVZOBiTbD8I
Dukagjini Burek,40.8543404,-73.8654543,4.8,573,1.0,restaurant,google,ChIJ53KeKqD0wokRA9WzdrY4UGU
La Lupita,40.852123,-73.8647818,4.4,80,1.0,restaurant,google,ChIJ190o-qH0wokRbY-7Gih8brg
Los 2 Sabores,40.8545363,-73.8682171,3.7,3,,restaurant,google,ChIJbdKhAZ_0wokRz0_63BPmY8w
Wingstop,40.8553161,-73.8679532,4.6,628,2.0,restaurant,google,ChIJjSf9H4P1wokRqeHE46TgWeU
D’ Lo Mío Food Truck Inc.,40.8565074,-73.8687558,5.0,8,,restaurant,google,ChIJe1JINwD1wokRadPJlnp-m8Y
Teriyaki Bowl,40.8554603,-73.8679354,4.1,10,,restaurant,google,ChIJYTTRSXj1wokRR0xTWYTBrI8
Taco Bell,40.8555399,-73.86794210000001,3.8,652,1.0,restaurant,google,ChIJf8Ekr2L1wokRq-IqC2_19eQ
Shaking Crab (Bronx),40.8559676,-73.86802519999999,4.2,1025,2.0,restaurant,google,ChIJM-AwNVr1wokRWkckhQlNVVw
Tacos El Bronco 2,40.8546313,-73.8676095,4.7,1407,1.0,restaurant,google,ChIJA8H7p5_0wokRex3wNmn4Kds
La guajaca,40.8527886,-73.868482,,0,,restaurant,google,ChIJ8VExagD1wokRGGFQoWXRQo8
Nathan's Famous,40.8548164,-73.8675003,3.3,36,1.0,restaurant,google,ChIJY_bdqQD1wokRsuHHhSs0Cak
Tepachito Del Bronx,40.8546755,-73.8674714,,0,,restaurant,google,ChIJ5TEgdcP1wokRFQrZGOPwq68
Antillana Supermarket Hot Food,40.856155,-73.86792179999999,3.8,4,,restaurant,google,ChIJocKzU3z1wokRobGc_Xym7jc
Dunkin',40.85477059999999,-73.8673609,3.5,119,1.0,restaurant,google,ChIJj0zHzNL1wokR4qjRtWgMLK0
Pizza Hut Express,40.8548167,-73.8673389,3.5,87,1.0,restaurant,google,ChIJ0wrBpp_0wokRatwJhtbBceU
Kennedy's Chicken & Sandwich,40.85458969999999,-73.8672273,4.1,108,1.0,restaurant,google,ChIJH3uloJ_0wokRV_Hhv0Vdq0g
Habibi Gyro,40.85606180000001,-73.86755649999999,4.1,34,2.0,restaurant,google,ChIJLVtt-JX1wokRyBSOeqkb_WA
Yummy Dips,40.8546476,-73.8670443,4.7,76,,restaurant,google,ChIJHzUnZwD1wokRi76rDKFCWiQ
Panda Express,40.85629410000001,-73.8674683,3.2,89,1.0,restaurant,google,ChIJKdFML431wokRMAVwt3ntIas
Chipotle Mexican Grill,40.8562294,-73.8672757,2.5,262,1.0,restaurant,google,ChIJDbwf2sL1wokRQZCM-cGXMKA
Gustitos Latino Restaurant,40.85424859999999,-73.8665091,4.5,42,2.0,restaurant,google,ChIJS86nV-L1wokR2Bc4hB1qkzc
Cruger Pizzeria,40.85417159999999,-73.8665091,5.0,9,,restaurant,google,ChIJV1fQ_U_1wokR0-Zq1LzV7BY
Fernandez Pizzeria,40.85417159999999,-73.8665091,,0,,restaurant,google,ChIJ8d3aQwn1wokR1RcH29vLZ3g
Guacado,40.8542617,-73.8660439,,0,,restaurant,google,ChIJi8p4eOP1wokR9sKQKHiR1so
Island Buzz Cuisine,40.8542759,-73.8660268,4.2,10,,restaurant,google,ChIJ7cskxAD1wokRC55POkWmGXk
J Flava's Jamaican & American Restaurant,40.85443310000001,-73.8659265,3.3,4,2.0,restaurant,google,ChIJzzFvgp_0wokRilK4XhvTkck
John & Joe's Pizzeria and Restaurant,40.8545641,-73.8659036,4.4,783,1.0,restaurant,google,ChIJLc1b4871wokRfsjAm_SYNf0
Steven Restaurant,40.858492,-73.8681398,3.9,228,2.0,restaurant,google,ChIJnWOcNGDzwokRJlcT_yukyhM
Pelham Pizza,40.8585523,-73.8682449,4.2,78,1.0,restaurant,google,ChIJ01DiSmDzwokRpcwmzwabEJc
Number 8,40.85851669999999,-73.86816879999999,3.9,97,1.0,restaurant,google,ChIJxQJ0gHj0wokRQlFB8StWV_I
Passion construction corp,40.854011,-73.865326,1.0,1,,restaurant,google,ChIJyVTc1aH0wokRLbSxU-zdmw0
Tipico Express,40.85435519999999,-73.865216,2.9,27,2.0,restaurant,google,ChIJFfoWLGz1wokRFpvyiFaiR_w
China Mia,40.8585308,-73.8672315,4.3,304,1.0,restaurant,google,ChIJN1qURmDzwokR5Vjk2Laocec
El Antojito,40.8593223,-73.8673015,4.6,30,,restaurant,google,ChIJS1iQR9nzwokRCW5tkHW_37c
Kabab Curry,40.8519256,-73.8647379,4.3,6,,restaurant,google,ChIJJzeMsRr1wokRJR1YeUOURkc
Astor Bar & Grill,40.8593875,-73.8662909,4.8,11,2.0,restaurant,google,ChIJz83vH7zzwokRS_JnfnZYAtU
Wing Boss,40.8594002,-73.86624499999999,5.0,1,1.0,restaurant,google,ChIJ4S3KWljzwokRL81WYCOvXls
The Little Mexican Coffee House,40.8594002,-73.86624499999999,5.0,3,,restaurant,google,ChIJvdOrLIbzwokRTZIrKp0s-2A
El Rancho De Mexico,40.8594002,-73.86624499999999,3.7,88,1.0,restaurant,google,ChIJF6QtDLTzwokRuubdBmHTAVM
Ock Exotic Deli,40.85948,-73.8661771,,0,1.0,restaurant,google,ChIJ57zTh2DzwokRtnxCx2sgOVA
THE PATIO,40.8514466,-73.8803815,4.0,2,,restaurant,google,ChIJM9muOwD1wokRIDRSpm4D56A
Enzo's Of Williamsbridge,40.8541924,-73.8540129,4.5,755,2.0,restaurant,google,ChIJm0wf5qf0wokR8wUD2sL-fIA
Mr Q's,40.8557802,-73.8558213,4.1,347,2.0,restaurant,google,ChIJsQHucFjzwokRFbvO6OH6UUI
Fresh Tortillas,40.8559732,-73.8558419,4.1,161,,restaurant,google,ChIJ96ADcFjzwokR_HHJMEBZ5is
Dunkin',40.8563828,-73.8561592,3.5,185,1.0,restaurant,google,ChIJK4R-ZljzwokRvHr7T_mHk08
Mia Pizzeria,40.8565013,-73.855584,4.2,174,2.0,restaurant,google,ChIJu1pqaljzwokRwC2H4Qz9rAU
Sorrento's Pizzeria Restaurant,40.8544679,-73.8543857,4.5,291,1.0,restaurant,google,ChIJu2QZ5af0wokR5tiRciA2bbY
Venezia Pizza,40.859889,-73.855186,4.5,241,1.0,restaurant,google,ChIJI1eljFnzwokRujT5Gex6xFc
Pasta Pasta,40.85478719999999,-73.8552074,4.5,321,2.0,restaurant,google,ChIJO_oK86f0wokRG_C8AgOw9Jg
Liberty Diner,40.85518640000001,-73.8555749,4.5,595,1.0,restaurant,google,ChIJ8yuFiqf0wokRwL65FUW7VUo
Happy Garden,40.8615656,-73.8573773,4.1,137,1.0,restaurant,google,ChIJk0Q_xlvzwokRGWt40Uohy8A
Michaelangelos Wood Fired Pizza & Pasta,40.8556237,-73.85567950000001,4.5,148,2.0,restaurant,google,ChIJ-fm5aSrzwokRruHuJjLj8qM
Besa Grill,40.85617189999999,-73.85593949999999,5.0,22,,restaurant,google,ChIJKXa7cADzwokRYGfgAiJ1ZBY
D'Melting Pot,40.8550497,-73.85549449999999,4.7,134,2.0,restaurant,google,ChIJo8Hw3c_1wokRkWCbcIndMLQ
Original Joe’s Pizzeria,40.856507,-73.85558639999999,4.7,235,2.0,restaurant,google,ChIJhdLZKfbzwokRx-WxkPywJUU
VPho and Pizzeria,40.8544679,-73.8543857,4.5,169,2.0,restaurant,google,ChIJbaw8z0H1wokR7Id9uVTn8vc
Playa Bowls,40.85305049999999,-73.8531727,4.8,39,,restaurant,google,ChIJb1LUVHf1wokRCf2W85B_sys
Dunkin',40.8623028,-73.8439248,4.0,204,1.0,restaurant,google,ChIJnQ8Biw1cwokRK9EdlbXFdB0
China Pavillion,40.8563187,-73.84376979999999,4.0,168,1.0,restaurant,google,ChIJy6yJ4VTzwokRvZPHe9Se8zE
Quick bite’s BX,40.8571379,-73.8476287,4.2,43,,restaurant,google,ChIJQyRAB1vzwokRZr0_tXdFH0s
Edge Restaurant & Lounge,40.85432770000001,-73.8432428,4.2,128,2.0,restaurant,google,ChIJo7A3MJvzwokR9hLhv1242bM
Jumble Tap House,40.8543141,-73.8432024,,0,,restaurant,google,ChIJCRXUjFzzwokRkSFAzRTNcwg
MKS Restaurant,40.8537912,-73.8430983,5.0,54,,restaurant,google,ChIJrfh-E-jzwokRCVmNeWKLRZQ
Farmer's Fridge,40.8509269,-73.8449924,,0,,restaurant,google,ChIJKwZVOT_1wokRviUOy9vsw1M
Seafoodie NYC,40.8532276,-73.8427104,,0,,restaurant,google,ChIJoycqmon1wokR-Tba22tYPGs
Laziza pizzeria,40.8504681,-73.8517291,4.5,23,,restaurant,google,ChIJDYBmKQD1wokRR_T0Jnv0U_U
Eatery On The Go,40.8514292,-73.84382889999999,,0,2.0,restaurant,google,ChIJXTB92_71wokRWoLXd3hvQSo
Dunkin',40.8513495,-73.8438792,3.6,54,1.0,restaurant,google,ChIJXWprLB_1wokRJtclA4njm7c
Healthy Fresh,40.85138850000001,-73.84382409999999,5.0,3,,restaurant,google,ChIJicrjWAD1wokRCl1cVfGyyhA
Flaming BBQ Grill,40.8549735,-73.8418604,,0,,restaurant,google,ChIJDZsqleKNwokRxtiUxT9_A5k
Farmer's Fridge,40.8517091,-73.8412544,,0,,restaurant,google,ChIJpZ7UbayLwokReJynyu4DbtE
Misto Restaurant and Bar,40.85993879999999,-73.84287429999999,4.7,310,,restaurant,google,ChIJ0xdhCGzzwokRJSNGHX1jJAs
bahadur dabha,40.8528749,-73.8394589,,0,,restaurant,google,ChIJWR6NrPqLwokRMdEi43Xs5gA
Villa Maria Pizzeria,40.86223999999999,-73.843133,4.5,194,1.0,restaurant,google,ChIJ-x56v1LzwokR9V2lu-9H2PI
Dunkin',40.8632116,-73.8343005,3.6,261,1.0,restaurant,google,ChIJX4RIu7GMwokRmlGFlRY7YKQ
Jerry’s Jerk,40.8630743,-73.8350987,4.2,40,2.0,restaurant,google,ChIJX1N6rPiNwokRK_LXNahzyrw
Delia Restaurant Inc,40.8621869,-73.84308949999999,4.7,39,,restaurant,google,ChIJcfRQywnzwokR5NAQ271u2WQ
Chicken Now,40.8636226,-73.8270983,4.0,150,2.0,restaurant,google,ChIJIT_89rmMwokR6zkuBzrkIz0
Charleys Cheesesteaks,40.8636536,-73.8271498,4.3,464,1.0,restaurant,google,ChIJBeq6qruMwokR3frU2uGgILQ
